"country","stateProvince","municipality","country.new","stateProvince.new","municipality.new","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer"
"Brazil","Pará","Anapu","brazil","para","anapu","municipality","brazil_NA_anapu","brazil_para_anapu",-3.997318049,-51.30115308,"county"
"Brazil","Pará","Augusto Corrêa","brazil","para","augusto correa","municipality","brazil_NA_augusto correa","brazil_para_augusto correa",-1.109704732,-46.50770522,"county"
"Brazil","Pará","Aurora do Pará","brazil","para","aurora do para","municipality","brazil_NA_aurora para","brazil_para_aurora para",-2.231224505,-47.72640094,"county"
"Brazil","Pará","Aveiro","brazil","para","aveiro","municipality","brazil_NA_aveiro","brazil_para_aveiro",-3.667183483,-56.01646326,"county"
"Brazil","Pará","Bagre","brazil","para","bagre","municipality","brazil_NA_bagre","brazil_para_bagre",-2.373143109,-50.18176698,"county"
"Brazil","Pará","Baião","brazil","para","baiao","municipality","brazil_NA_baiao","brazil_para_baiao",-3.129223787,-49.6988214,"county"
"Brazil","Pará","Bannach","brazil","para","bannach","municipality","brazil_NA_bannach","brazil_para_bannach",-7.486311448,-50.63414664,"county"
"Brazil","Pará","Barcarena","brazil","para","barcarena","municipality","brazil_NA_barcarena","brazil_para_barcarena",-1.498574063,-48.6339466,"county"
"Brazil","Pará","Belém","brazil","para","belem","municipality","brazil_NA_belem","brazil_para_belem",-1.240743738,-48.45940304,"county"
"Brazil","Pará","Belterra","brazil","para","belterra","municipality","brazil_NA_belterra","brazil_para_belterra",-3.191151381,-54.9928261,"county"
"Brazil","Pará","Benevides","brazil","para","benevides","municipality","brazil_NA_benevides","brazil_para_benevides",-1.339632647,-48.27541312,"county"
"Brazil","Pará","Bom Jesus do Tocantins","brazil","para","bom jesus do tocantins","municipality","brazil_NA_bom jesus tocantins","brazil_para_bom jesus tocantins",-5.054272018,-48.76360254,"county"
"Brazil","Pará","Bonito","brazil","para","bonito","municipality","brazil_NA_bonito","brazil_para_bonito",-1.387181055,-47.30212257,"county"
"Brazil","Pará","Bragança","brazil","para","braganca","municipality","brazil_NA_braganca","brazil_para_braganca",-1.197963728,-46.76541096,"county"
"Brazil","Pará","Brasil Novo","brazil","para","brasil novo","municipality","brazil_NA_brasil novo","brazil_para_brasil novo",-3.292106289,-52.68540476,"county"
"Brazil","Pará","Brejo Grande do Araguaia","brazil","para","brejo grande do araguaia","municipality","brazil_NA_brejo grande araguaia","brazil_para_brejo grande araguaia",-5.716168888,-48.41787139,"county"
"Brazil","Pará","Breu Branco","brazil","para","breu branco","municipality","brazil_NA_breu branco","brazil_para_breu branco",-3.733472215,-49.37087747,"county"
"Brazil","Pará","Breves","brazil","para","breves","municipality","brazil_NA_breves","brazil_para_breves",-1.121378987,-50.62850807,"county"
"Brazil","Pará","Bujaru","brazil","para","bujaru","municipality","brazil_NA_bujaru","brazil_para_bujaru",-1.634158171,-48.08886367,"county"
"Brazil","Pará","Cachoeira do Piriá","brazil","para","cachoeira do piria","municipality","brazil_NA_cachoeira piria","brazil_para_cachoeira piria",-1.988937278,-46.44093788,"county"
"Brazil","Pará","Cachoeira do Arari","brazil","para","cachoeira do arari","municipality","brazil_NA_cachoeira arari","brazil_para_cachoeira arari",-0.869037946,-48.87763087,"county"
"Brazil","Pará","Cametá","brazil","para","cameta","municipality","brazil_NA_cameta","brazil_para_cameta",-2.253102457,-49.51357056,"county"
"Brazil","Pará","Canaã dos Carajás","brazil","para","canaa dos carajas","municipality","brazil_NA_canaa carajas","brazil_para_canaa carajas",-6.424125051,-50.08589156,"county"
"Brazil","Pará","Capanema","brazil","para","capanema","municipality","brazil_NA_capanema","brazil_para_capanema",-1.145934924,-47.11991833,"county"
"Brazil","Pará","Capitão Poço","brazil","para","capitao poco","municipality","brazil_NA_capitao poco","brazil_para_capitao poco",-2.043743419,-47.23414713,"county"
"Brazil","Pará","Castanhal","brazil","para","castanhal","municipality","brazil_NA_castanhal","brazil_para_castanhal",-1.269026663,-47.87682619,"county"
"Brazil","Pará","Chaves","brazil","para","chaves","municipality","brazil_NA_chaves","brazil_para_chaves",-0.019981267,-49.83526541,"county"
"Brazil","Pará","Colares","brazil","para","colares","municipality","brazil_NA_colares","brazil_para_colares",-0.903987691,-48.28467766,"county"
"Brazil","Pará","Conceição do Araguaia","brazil","para","conceicao do araguaia","municipality","brazil_NA_conceicao araguaia","brazil_para_conceicao araguaia",-8.182563637,-49.51260261,"county"
"Brazil","Pará","Concórdia do Pará","brazil","para","concordia do para","municipality","brazil_NA_concordia para","brazil_para_concordia para",-1.883874052,-47.97474125,"county"
"Brazil","Pará","Cumaru do Norte","brazil","para","cumaru do norte","municipality","brazil_NA_cumaru norte","brazil_para_cumaru norte",-8.458290647,-51.22098299,"county"
"Brazil","Pará","Curionópolis","brazil","para","curionopolis","municipality","brazil_NA_curionopolis","brazil_para_curionopolis",-6.229150895,-49.62452883,"county"
"Brazil","Pará","Curralinho","brazil","para","curralinho","municipality","brazil_NA_curralinho","brazil_para_curralinho",-1.583550921,-49.98802314,"county"
"Brazil","Pará","Curuá","brazil","para","curua","municipality","brazil_NA_curua","brazil_para_curua",-1.845889104,-55.11315727,"county"
"Brazil","Pará","Curuçá","brazil","para","curuca","municipality","brazil_NA_curuca","brazil_para_curuca",-0.763848876,-47.86302258,"county"
"Brazil","Pará","Dom Eliseu","brazil","para","dom eliseu","municipality","brazil_NA_dom eliseu","brazil_para_dom eliseu",-4.186592881,-47.89825426,"county"
"Brazil","Pará","Eldorado do Carajás","brazil","para","eldorado do carajas","municipality","brazil_NA_eldorado carajas","brazil_para_eldorado carajas",-6.069517154,-49.2453685,"county"
"Brazil","Pará","Faro","brazil","para","faro","municipality","brazil_NA_faro","brazil_para_faro",-1.158762701,-57.80637585,"county"
"Brazil","Pará","Floresta do Araguaia","brazil","para","floresta do araguaia","municipality","brazil_NA_floresta araguaia","brazil_para_floresta araguaia",-7.548297432,-49.57598024,"county"
"Brazil","Pará","Garrafão do Norte","brazil","para","garrafao do norte","municipality","brazil_NA_garrafao norte","brazil_para_garrafao norte",-2.168057929,-47.07465492,"county"
"Brazil","Pará","Goianésia do Pará","brazil","para","goianesia do para","municipality","brazil_NA_goianesia para","brazil_para_goianesia para",-4.027439862,-49.00563609,"county"
"Brazil","Pará","Gurupá","brazil","para","gurupa","municipality","brazil_NA_gurupa","brazil_para_gurupa",-1.151838722,-51.55520191,"county"
"Brazil","Pará","Igarapé-Açu","brazil","para","igarape-acu","municipality","brazil_NA_igarape acu","brazil_para_igarape acu",-1.145178313,-47.56615033,"county"
"Brazil","Pará","Igarapé-Miri","brazil","para","igarape-miri","municipality","brazil_NA_igarape miri","brazil_para_igarape miri",-2.06278556,-49.13078081,"county"
"Brazil","Pará","Inhangapi","brazil","para","inhangapi","municipality","brazil_NA_inhangapi","brazil_para_inhangapi",-1.464991376,-47.92314502,"county"
"Brazil","Pará","Ipixuna do Pará","brazil","para","ipixuna do para","municipality","brazil_NA_ipixuna para","brazil_para_ipixuna para",-2.80601509,-47.9217033,"county"
"Brazil","Pará","Irituia","brazil","para","irituia","municipality","brazil_NA_irituia","brazil_para_irituia",-1.812349589,-47.39953686,"county"
"Brazil","Pará","Itaituba","brazil","para","itaituba","municipality","brazil_NA_itaituba","brazil_para_itaituba",-5.871237881,-56.49661754,"county"
"Brazil","Pará","Itupiranga","brazil","para","itupiranga","municipality","brazil_NA_itupiranga","brazil_para_itupiranga",-5.114846345,-49.86966664,"county"
"Brazil","Pará","Jacareacanga","brazil","para","jacareacanga","municipality","brazil_NA_jacareacanga","brazil_para_jacareacanga",-7.444795293,-57.30303465,"county"
"Brazil","Pará","Jacundá","brazil","para","jacunda","municipality","brazil_NA_jacunda","brazil_para_jacunda",-4.598464541,-49.18115736,"county"
"Brazil","Pará","Juruti","brazil","para","juruti","municipality","brazil_NA_juruti","brazil_para_juruti",-2.622695441,-56.22118394,"county"
"Brazil","Pará","Limoeiro do Ajuru","brazil","para","limoeiro do ajuru","municipality","brazil_NA_limoeiro ajuru","brazil_para_limoeiro ajuru",-1.864258541,-49.46910852,"county"
"Brazil","Pará","Mãe do Rio","brazil","para","mae do rio","municipality","brazil_NA_mae rio","brazil_para_mae rio",-1.99115537,-47.51258039,"county"
"Brazil","Pará","Magalhães Barata","brazil","para","magalhaes barata","municipality","brazil_NA_magalhaes barata","brazil_para_magalhaes barata",-0.810665336,-47.63544958,"county"
"Brazil","Pará","Marabá","brazil","para","maraba","municipality","brazil_NA_maraba","brazil_para_maraba",-5.631531319,-50.01942693,"county"
"Brazil","Pará","Maracanã","brazil","para","maracana","municipality","brazil_NA_maracana","brazil_para_maracana",-0.847413738,-47.50424076,"county"
"Brazil","Pará","Marapanim","brazil","para","marapanim","municipality","brazil_NA_marapanim","brazil_para_marapanim",-0.865589772,-47.70815426,"county"
"Brazil","Pará","Marituba","brazil","para","marituba","municipality","brazil_NA_marituba","brazil_para_marituba",-1.397389753,-48.31987251,"county"
"Brazil","Pará","Medicilândia","brazil","para","medicilandia","municipality","brazil_NA_medicilandia","brazil_para_medicilandia",-3.160214196,-53.19488995,"county"
"Brazil","Pará","Melgaço","brazil","para","melgaco","municipality","brazil_NA_melgaco","brazil_para_melgaco",-1.313246456,-51.07596268,"county"
"Brazil","Pará","Mocajuba","brazil","para","mocajuba","municipality","brazil_NA_mocajuba","brazil_para_mocajuba",-2.576522824,-49.46571918,"county"
"Brazil","Pará","Moju","brazil","para","moju","municipality","brazil_NA_moju","brazil_para_moju",-2.684052845,-49.07397116,"county"
"Brazil","Pará","Mojuí dos Campos","brazil","para","mojui dos campos","municipality","brazil_NA_mojui campos","brazil_para_mojui campos",-3.070440006,-54.57515313,"county"
"Brazil","Pará","Monte Alegre","brazil","para","monte alegre","municipality","brazil_NA_monte alegre","brazil_para_monte alegre",-1.139103968,-54.30371185,"county"
"Brazil","Pará","Muaná","brazil","para","muana","municipality","brazil_NA_muana","brazil_para_muana",-1.355511159,-49.30941146,"county"
"Brazil","Pará","Nova Esperança do Piriá","brazil","para","nova esperanca do piria","municipality","brazil_NA_nova esperanca piria","brazil_para_nova esperanca piria",-2.392516201,-46.8995021,"county"
"Brazil","Pará","Nova Ipixuna","brazil","para","nova ipixuna","municipality","brazil_NA_nova ipixuna","brazil_para_nova ipixuna",-4.979156317,-49.22544423,"county"
"Brazil","Pará","Nova Timboteua","brazil","para","nova timboteua","municipality","brazil_NA_nova timboteua","brazil_para_nova timboteua",-1.156400401,-47.39216824,"county"
"Brazil","Pará","Novo Progresso","brazil","para","novo progresso","municipality","brazil_NA_novo progresso","brazil_para_novo progresso",-8.062514043,-55.6120726,"county"
"Brazil","Pará","Novo Repartimento","brazil","para","novo repartimento","municipality","brazil_NA_novo repartimento","brazil_para_novo repartimento",-4.502742346,-50.27161853,"county"
"Brazil","Pará","Óbidos","brazil","para","obidos","municipality","brazil_NA_obidos","brazil_para_obidos",-0.170400608,-55.67495314,"county"
"Brazil","Pará","Oeiras do Pará","brazil","para","oeiras do para","municipality","brazil_NA_oeiras para","brazil_para_oeiras para",-2.278941472,-49.9022855,"county"
"Brazil","Pará","Oriximiná","brazil","para","oriximina","municipality","brazil_NA_oriximina","brazil_para_oriximina",0.25418437,-57.14971172,"county"
"Brazil","Pará","Ourém","brazil","para","ourem","municipality","brazil_NA_ourem","brazil_para_ourem",-1.496057428,-47.13948441,"county"
"Brazil","Pará","Ourilândia do Norte","brazil","para","ourilandia do norte","municipality","brazil_NA_ourilandia norte","brazil_para_ourilandia norte",-7.554417173,-51.45074735,"county"
"Brazil","Pará","Pacajá","brazil","para","pacaja","municipality","brazil_NA_pacaja","brazil_para_pacaja",-3.684007162,-50.63142917,"county"
"Brazil","Pará","Palestina do Pará","brazil","para","palestina do para","municipality","brazil_NA_palestina para","brazil_para_palestina para",-5.926895342,-48.37021726,"county"
"Brazil","Pará","Paragominas","brazil","para","paragominas","municipality","brazil_NA_paragominas","brazil_para_paragominas",-3.20341147,-47.60353852,"county"
"Brazil","Pará","Parauapebas","brazil","para","parauapebas","municipality","brazil_NA_parauapebas","brazil_para_parauapebas",-6.158352242,-50.50063031,"county"
"Brazil","Pará","Pau D'arco","brazil","para","pau d'arco","municipality","brazil_NA_pau arco","brazil_para_pau arco",-7.737197984,-50.12331226,"county"
"Brazil","Pará","Peixe-Boi","brazil","para","peixe-boi","municipality","brazil_NA_peixe boi","brazil_para_peixe boi",-1.130492496,-47.27191463,"county"
"Brazil","Pará","Piçarra","brazil","para","picarra","municipality","brazil_NA_picarra","brazil_para_picarra",-6.540880027,-49.01179049,"county"
"Brazil","Pará","Placas","brazil","para","placas","municipality","brazil_NA_placas","brazil_para_placas",-3.890005549,-54.50058463,"county"
"Brazil","Pará","Ponta de Pedras","brazil","para","ponta de pedras","municipality","brazil_NA_ponta pedras","brazil_para_ponta pedras",-1.117717107,-49.07707132,"county"
"Brazil","Pará","Portel","brazil","para","portel","municipality","brazil_NA_portel","brazil_para_portel",-2.565501589,-50.95552458,"county"
"Brazil","Pará","Porto de Moz","brazil","para","porto de moz","municipality","brazil_NA_porto moz","brazil_para_porto moz",-2.184594927,-52.54794507,"county"
"Brazil","Pará","Prainha","brazil","para","prainha","municipality","brazil_NA_prainha","brazil_para_prainha",-2.260366849,-53.6448904,"county"
"Brazil","Pará","Primavera","brazil","para","primavera","municipality","brazil_NA_primavera","brazil_para_primavera",-0.952779764,-47.13141552,"county"
"Brazil","Pará","Quatipuru","brazil","para","quatipuru","municipality","brazil_NA_quatipuru","brazil_para_quatipuru",-0.864949969,-47.01532625,"county"
"Brazil","Pará","Redenção","brazil","para","redencao","municipality","brazil_NA_redencao","brazil_para_redencao",-8.069359449,-50.1979992,"county"
"Brazil","Pará","Rio Maria","brazil","para","rio maria","municipality","brazil_NA_rio maria","brazil_para_rio maria",-7.340691297,-49.89526536,"county"
"Brazil","Pará","Rondon do Pará","brazil","para","rondon do para","municipality","brazil_NA_rondon para","brazil_para_rondon para",-4.516986717,-48.45992975,"county"
"Brazil","Pará","Rurópolis","brazil","para","ruropolis","municipality","brazil_NA_ruropolis","brazil_para_ruropolis",-4.241007585,-55.21081868,"county"
"Brazil","Pará","Salinópolis","brazil","para","salinopolis","municipality","brazil_NA_salinopolis","brazil_para_salinopolis",-0.685378157,-47.3529892,"county"
"Brazil","Pará","Salvaterra","brazil","para","salvaterra","municipality","brazil_NA_salvaterra","brazil_para_salvaterra",-0.801026707,-48.60887447,"county"
"Brazil","Pará","Santa Bárbara do Pará","brazil","para","santa barbara do para","municipality","brazil_NA_santa barbara para","brazil_para_santa barbara para",-1.194407108,-48.25038295,"county"
"Brazil","Pará","Santa Cruz do Arari","brazil","para","santa cruz do arari","municipality","brazil_NA_santa cruz arari","brazil_para_santa cruz arari",-0.583154169,-49.3142376,"county"
"Brazil","Pará","Santa Izabel do Pará","brazil","para","santa izabel do para","municipality","brazil_NA_santa izabel para","brazil_para_santa izabel para",-1.365206765,-48.12930742,"county"
"Brazil","Pará","Santa Luzia do Pará","brazil","para","santa luzia do para","municipality","brazil_NA_santa luzia para","brazil_para_santa luzia para",-1.655488074,-46.92718034,"county"
"Brazil","Pará","Santa Maria das Barreiras","brazil","para","santa maria das barreiras","municipality","brazil_NA_santa maria barreiras","brazil_para_santa maria barreiras",-8.633738671,-50.31443137,"county"
"Brazil","Pará","Santa Maria do Pará","brazil","para","santa maria do para","municipality","brazil_NA_santa maria para","brazil_para_santa maria para",-1.374401856,-47.52149491,"county"
"Brazil","Pará","Santana do Araguaia","brazil","para","santana do araguaia","municipality","brazil_NA_santana araguaia","brazil_para_santana araguaia",-9.363905131,-50.61117504,"county"
"Brazil","Pará","Santarém","brazil","para","santarem","municipality","brazil_NA_santarem","brazil_para_santarem",-2.603619,-54.664759,"county"
"Brazil","Pará","Santarém Novo","brazil","para","santarem novo","municipality","brazil_NA_santarem novo","brazil_para_santarem novo",-0.913230984,-47.33279761,"county"
"Brazil","Pará","Santo Antônio do Tauá","brazil","para","santo antonio do taua","municipality","brazil_NA_santo antonio taua","brazil_para_santo antonio taua",-1.093210675,-48.18283237,"county"
"Brazil","Pará","São Caetano de Odivelas","brazil","para","sao caetano de odivelas","municipality","brazil_NA_sao caetano odivelas","brazil_para_sao caetano odivelas",-0.768596837,-48.09011813,"county"
"Brazil","Pará","São Domingos do Araguaia","brazil","para","sao domingos do araguaia","municipality","brazil_NA_sao domingos araguaia","brazil_para_sao domingos araguaia",-5.657855557,-48.73046798,"county"
"Brazil","Pará","São Domingos do Capim","brazil","para","sao domingos do capim","municipality","brazil_NA_sao domingos capim","brazil_para_sao domingos capim",-1.883723455,-47.77171493,"county"
