"source","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer"
"ibge","brazil_NA_lajeado grande","brazil_santa catarina_lajeado grande",-26.85509102,-52.55270655,"county"
"ibge","brazil_NA_laurentino","brazil_santa catarina_laurentino",-27.20700214,-49.73330942,"county"
"ibge","brazil_NA_lauro muller","brazil_santa catarina_lauro muller",-28.38458066,-49.45278528,"county"
"ibge","brazil_NA_lebon regis","brazil_santa catarina_lebon regis",-26.85805676,-50.70303496,"county"
"ibge","brazil_NA_leoberto leal","brazil_santa catarina_leoberto leal",-27.47234461,-49.25743633,"county"
"ibge","brazil_NA_lindoia sul","brazil_santa catarina_lindoia sul",-27.03434358,-52.05027144,"county"
"ibge","brazil_NA_lontras","brazil_santa catarina_lontras",-27.18941276,-49.50743307,"county"
"ibge","brazil_NA_luiz alves","brazil_santa catarina_luiz alves",-26.72744954,-48.89112114,"county"
"ibge","brazil_NA_luzerna","brazil_santa catarina_luzerna",-27.09063926,-51.50617279,"county"
"ibge","brazil_NA_macieira","brazil_santa catarina_macieira",-26.80370691,-51.35441706,"county"
"ibge","brazil_NA_mafra","brazil_santa catarina_mafra",-26.20063967,-49.88993359,"county"
"ibge","brazil_NA_major gercino","brazil_santa catarina_major gercino",-27.43105641,-49.06225597,"county"
"ibge","brazil_NA_major vieira","brazil_santa catarina_major vieira",-26.48114778,-50.36203133,"county"
"ibge","brazil_NA_maracaja","brazil_santa catarina_maracaja",-28.86402633,-49.45662953,"county"
"ibge","brazil_NA_marema","brazil_santa catarina_marema",-26.81257255,-52.63080083,"county"
"ibge","brazil_NA_matos costa","brazil_santa catarina_matos costa",-26.48148092,-51.14284912,"county"
"ibge","brazil_NA_meleiro","brazil_santa catarina_meleiro",-28.84173339,-49.6026497,"county"
"ibge","brazil_NA_mirim doce","brazil_santa catarina_mirim doce",-27.1861145,-50.17420956,"county"
"ibge","brazil_NA_modelo","brazil_santa catarina_modelo",-26.7743222,-53.05076269,"county"
"ibge","brazil_NA_mondai","brazil_santa catarina_mondai",-27.09841496,-53.44661865,"county"
"ibge","brazil_NA_monte carlo","brazil_santa catarina_monte carlo",-27.18863055,-50.9408239,"county"
"ibge","brazil_NA_morro fumaca","brazil_santa catarina_morro fumaca",-28.63828341,-49.24255336,"county"
"ibge","brazil_NA_morro grande","brazil_santa catarina_morro grande",-28.72244589,-49.74000042,"county"
"ibge","brazil_NA_navegantes","brazil_santa catarina_navegantes",-26.82830687,-48.72781689,"county"
"ibge","brazil_NA_nova erechim","brazil_santa catarina_nova erechim",-26.90727376,-52.90712824,"county"
"ibge","brazil_NA_nova itaberaba","brazil_santa catarina_nova itaberaba",-26.96135292,-52.83369597,"county"
"ibge","brazil_NA_nova trento","brazil_santa catarina_nova trento",-27.31350059,-49.04241234,"county"
"ibge","brazil_NA_orleans","brazil_santa catarina_orleans",-28.28020103,-49.37239332,"county"
"ibge","brazil_NA_otacilio costa","brazil_santa catarina_otacilio costa",-27.51731107,-49.9716798,"county"
"ibge","brazil_NA_ouro","brazil_santa catarina_ouro",-27.28532886,-51.68003458,"county"
"ibge","brazil_NA_paial","brazil_santa catarina_paial",-27.21257433,-52.48798787,"county"
"ibge","brazil_NA_painel","brazil_santa catarina_painel",-27.96299177,-50.07273477,"county"
"ibge","brazil_NA_palhoca","brazil_santa catarina_palhoca",-27.77913196,-48.67100607,"county"
"ibge","brazil_NA_palma sola","brazil_santa catarina_palma sola",-26.3738369,-53.31450743,"county"
"ibge","brazil_NA_palmitos","brazil_santa catarina_palmitos",-27.09135155,-53.17980504,"county"
"ibge","brazil_NA_papanduva","brazil_santa catarina_papanduva",-26.50093637,-50.17230239,"county"
"ibge","brazil_NA_passo torres","brazil_santa catarina_passo torres",-29.26714869,-49.72198011,"county"
"ibge","brazil_NA_passos maia","brazil_santa catarina_passos maia",-26.70641662,-51.96162499,"county"
"ibge","brazil_NA_paulo lopes","brazil_santa catarina_paulo lopes",-27.96435596,-48.76091519,"county"
"ibge","brazil_NA_pedras grandes","brazil_santa catarina_pedras grandes",-28.4844172,-49.21065945,"county"
"ibge","brazil_NA_penha","brazil_santa catarina_penha",-26.80766154,-48.65076786,"county"
"ibge","brazil_NA_peritiba","brazil_santa catarina_peritiba",-27.35171972,-51.87476386,"county"
"ibge","brazil_NA_pescaria brava","brazil_santa catarina_pescaria brava",-28.398691,-48.890974,"county"
"ibge","brazil_NA_balneario picarras","brazil_santa catarina_balneario picarras",-26.75923201,-48.73366496,"county"
"ibge","brazil_NA_pinheiro preto","brazil_santa catarina_pinheiro preto",-27.05104198,-51.23132984,"county"
"ibge","brazil_NA_piratuba","brazil_santa catarina_piratuba",-27.46127707,-51.77233659,"county"
"ibge","brazil_NA_planalto alegre","brazil_santa catarina_planalto alegre",-27.05208832,-52.86977979,"county"
"ibge","brazil_NA_pomerode","brazil_santa catarina_pomerode",-26.72857643,-49.17363713,"county"
"ibge","brazil_NA_ponte alta","brazil_santa catarina_ponte alta",-27.41068002,-50.29896984,"county"
"ibge","brazil_NA_ponte alta norte","brazil_santa catarina_ponte alta norte",-27.1805677,-50.4178665,"county"
"ibge","brazil_NA_ponte serrada","brazil_santa catarina_ponte serrada",-26.86206784,-51.92825847,"county"
"ibge","brazil_NA_porto belo","brazil_santa catarina_porto belo",-27.17534572,-48.61643631,"county"
"ibge","brazil_NA_porto uniao","brazil_santa catarina_porto uniao",-26.38382653,-51.00889808,"county"
"ibge","brazil_NA_pouso redondo","brazil_santa catarina_pouso redondo",-27.28650048,-49.97740615,"county"
"ibge","brazil_NA_presidente castello branco","brazil_santa catarina_presidente castello branco",-27.23791168,-51.77574311,"county"
"ibge","brazil_NA_presidente getulio","brazil_santa catarina_presidente getulio",-27.06204921,-49.71426461,"county"
"ibge","brazil_NA_presidente nereu","brazil_santa catarina_presidente nereu",-27.26798445,-49.35493786,"county"
"ibge","brazil_NA_princesa","brazil_santa catarina_princesa",-26.43278507,-53.61157436,"county"
"ibge","brazil_NA_quilombo","brazil_santa catarina_quilombo",-26.7292541,-52.71851768,"county"
"ibge","brazil_NA_rancho queimado","brazil_santa catarina_rancho queimado",-27.67419402,-49.09051912,"county"
"ibge","brazil_NA_rio antas","brazil_santa catarina_rio antas",-26.9096721,-51.06397189,"county"
"ibge","brazil_NA_rio campo","brazil_santa catarina_rio campo",-26.89270184,-50.13186035,"county"
"ibge","brazil_NA_rio oeste","brazil_santa catarina_rio oeste",-27.15877328,-49.84117415,"county"
"ibge","brazil_NA_rio cedros","brazil_santa catarina_rio cedros",-26.61784808,-49.36872117,"county"
"ibge","brazil_NA_rio sul","brazil_santa catarina_rio sul",-27.19547586,-49.62979793,"county"
"ibge","brazil_NA_rio fortuna","brazil_santa catarina_rio fortuna",-28.09313981,-49.19135057,"county"
"ibge","brazil_NA_rio negrinho","brazil_santa catarina_rio negrinho",-26.44218798,-49.59640275,"county"
"ibge","brazil_NA_rio rufino","brazil_santa catarina_rio rufino",-27.91418335,-49.75359538,"county"
"ibge","brazil_NA_riqueza","brazil_santa catarina_riqueza",-26.97745455,-53.34427665,"county"
"ibge","brazil_NA_rodeio","brazil_santa catarina_rodeio",-26.89325687,-49.35206607,"county"
"ibge","brazil_NA_romelandia","brazil_santa catarina_romelandia",-26.64692335,-53.31659218,"county"
"ibge","brazil_NA_salete","brazil_santa catarina_salete",-26.9697045,-50.01069005,"county"
"ibge","brazil_NA_salto veloso","brazil_santa catarina_salto veloso",-26.89580513,-51.42903735,"county"
"ibge","brazil_NA_sangao","brazil_santa catarina_sangao",-28.65147295,-49.1262238,"county"
"ibge","brazil_NA_santa rosa sul","brazil_santa catarina_santa rosa sul",-29.12233209,-49.74346617,"county"
"ibge","brazil_NA_santa terezinha progresso","brazil_santa catarina_santa terezinha progresso",-26.5926526,-53.17035119,"county"
"ibge","brazil_NA_santiago sul","brazil_santa catarina_santiago sul",-26.63116812,-52.6979152,"county"
"ibge","brazil_NA_santo amaro imperatriz","brazil_santa catarina_santo amaro imperatriz",-27.74465074,-48.79095088,"county"
"ibge","brazil_NA_sao bernardino","brazil_santa catarina_sao bernardino",-26.48782933,-52.98923825,"county"
"ibge","brazil_NA_sao bento sul","brazil_santa catarina_sao bento sul",-26.29488304,-49.3501337,"county"
"ibge","brazil_NA_sao bonifacio","brazil_santa catarina_sao bonifacio",-27.95641347,-48.94014834,"county"
"ibge","brazil_NA_sao cristovao sul","brazil_santa catarina_sao cristovao sul",-27.29636843,-50.34925785,"county"
"ibge","brazil_NA_sao francisco sul","brazil_santa catarina_sao francisco sul",-26.29613039,-48.60011586,"county"
"ibge","brazil_NA_sao joao oeste","brazil_santa catarina_sao joao oeste",-27.09201768,-53.59202166,"county"
"ibge","brazil_NA_sao joao itaperiu","brazil_santa catarina_sao joao itaperiu",-26.59096097,-48.79821889,"county"
"ibge","brazil_NA_sao joao sul","brazil_santa catarina_sao joao sul",-29.20615715,-49.81282161,"county"
"ibge","brazil_NA_sao joaquim","brazil_santa catarina_sao joaquim",-28.29833681,-50.0139877,"county"
"ibge","brazil_NA_sao jose","brazil_santa catarina_sao jose",-27.57648609,-48.67312452,"county"
"ibge","brazil_NA_sao jose cedro","brazil_santa catarina_sao jose cedro",-26.48093351,-53.5311444,"county"
"ibge","brazil_NA_sao jose cerrito","brazil_santa catarina_sao jose cerrito",-27.59771885,-50.65176712,"county"
"ibge","brazil_NA_sao lourenco oeste","brazil_santa catarina_sao lourenco oeste",-26.46881,-52.90467,"county"
"ibge","brazil_NA_sao ludgero","brazil_santa catarina_sao ludgero",-28.35320655,-49.16875084,"county"
"ibge","brazil_NA_sao miguel boa vista","brazil_santa catarina_sao miguel boa vista",-26.68930911,-53.23973434,"county"
"ibge","brazil_NA_sao miguel oeste","brazil_santa catarina_sao miguel oeste",-26.72745181,-53.51212847,"county"
"ibge","brazil_NA_sao pedro alcantara","brazil_santa catarina_sao pedro alcantara",-27.59168022,-48.83782716,"county"
"ibge","brazil_NA_saudades","brazil_santa catarina_saudades",-26.89700976,-53.04018535,"county"
"ibge","brazil_NA_schroeder","brazil_santa catarina_schroeder",-26.37355462,-49.05188035,"county"
"ibge","brazil_NA_seara","brazil_santa catarina_seara",-27.14819019,-52.34044543,"county"
"ibge","brazil_NA_serra alta","brazil_santa catarina_serra alta",-26.69254409,-53.02580902,"county"
"ibge","brazil_NA_sideropolis","brazil_santa catarina_sideropolis",-28.58393374,-49.52679836,"county"
"ibge","brazil_NA_sombrio","brazil_santa catarina_sombrio",-29.06997316,-49.65577852,"county"
"ibge","brazil_NA_sul brasil","brazil_santa catarina_sul brasil",-26.69525979,-52.94728791,"county"
"ibge","brazil_NA_taio","brazil_santa catarina_taio",-27.07874161,-50.09255277,"county"
"ibge","brazil_NA_tigrinhos","brazil_santa catarina_tigrinhos",-26.67593388,-53.15743208,"county"
"ibge","brazil_NA_tijucas","brazil_santa catarina_tijucas",-27.24718975,-48.7014767,"county"
"ibge","brazil_NA_timbe sul","brazil_santa catarina_timbe sul",-28.80582649,-49.8658006,"county"
"ibge","brazil_NA_timbo","brazil_santa catarina_timbo",-26.80843692,-49.26926271,"county"
"ibge","brazil_NA_timbo grande","brazil_santa catarina_timbo grande",-26.62415978,-50.666382,"county"
"ibge","brazil_NA_tres barras","brazil_santa catarina_tres barras",-26.135048,-50.273911,"county"
"ibge","brazil_NA_treviso","brazil_santa catarina_treviso",-28.49884282,-49.49044028,"county"
"ibge","brazil_NA_treze maio","brazil_santa catarina_treze maio",-28.56628605,-49.15553033,"county"
"ibge","brazil_NA_treze tilias","brazil_santa catarina_treze tilias",-26.96504699,-51.4496856,"county"
"ibge","brazil_NA_trombudo central","brazil_santa catarina_trombudo central",-27.31427486,-49.81301503,"county"
"ibge","brazil_NA_tubarao","brazil_santa catarina_tubarao",-28.48253876,-49.03796575,"county"
"ibge","brazil_NA_tunapolis","brazil_santa catarina_tunapolis",-26.98904002,-53.6475777,"county"
"ibge","brazil_NA_uniao oeste","brazil_santa catarina_uniao oeste",-26.78666594,-52.85596965,"county"
"ibge","brazil_NA_urubici","brazil_santa catarina_urubici",-28.03886065,-49.57805943,"county"
"ibge","brazil_NA_urupema","brazil_santa catarina_urupema",-28.02397956,-49.90104385,"county"
"ibge","brazil_NA_urussanga","brazil_santa catarina_urussanga",-28.48988107,-49.33236227,"county"
"ibge","brazil_NA_vargeao","brazil_santa catarina_vargeao",-26.77947329,-52.12459428,"county"
"ibge","brazil_NA_vidal ramos","brazil_santa catarina_vidal ramos",-27.3895943,-49.3495318,"county"
"ibge","brazil_NA_videira","brazil_santa catarina_videira",-27.00581603,-51.12687494,"county"
"ibge","brazil_NA_vitor meireles","brazil_santa catarina_vitor meireles",-26.82653882,-49.84510061,"county"
"ibge","brazil_NA_witmarsum","brazil_santa catarina_witmarsum",-26.93732596,-49.84184954,"county"
"ibge","brazil_NA_xanxere","brazil_santa catarina_xanxere",-26.87255399,-52.41012248,"county"
"ibge","brazil_NA_xavantina","brazil_santa catarina_xavantina",-27.02167175,-52.32290146,"county"
"ibge","brazil_NA_xaxim","brazil_santa catarina_xaxim",-26.97094651,-52.52940383,"county"
"ibge","brazil_NA_zortea","brazil_santa catarina_zortea",-27.4770262,-51.53536297,"county"
"ibge","brazil_NA_balneario rincao","brazil_santa catarina_balneario rincao",-28.82679051,-49.25424825,"county"
"ibge","brazil_NA_acegua","brazil_rio grande sul_acegua",-31.69095251,-54.13899257,"county"
"ibge","brazil_NA_agua santa","brazil_rio grande sul_agua santa",-28.21249928,-52.03368567,"county"
"ibge","brazil_NA_agudo","brazil_rio grande sul_agudo",-29.60803965,-53.2264105,"county"
"ibge","brazil_NA_ajuricaba","brazil_rio grande sul_ajuricaba",-28.21035527,-53.73715948,"county"
"ibge","brazil_NA_alecrim","brazil_rio grande sul_alecrim",-27.65350169,-54.78170757,"county"
"ibge","brazil_NA_alegrete","brazil_rio grande sul_alegrete",-29.7641253,-55.83548734,"county"
"ibge","brazil_NA_alegria","brazil_rio grande sul_alegria",-27.81398823,-54.05604081,"county"
"ibge","brazil_NA_almirante tamandare sul","brazil_rio grande sul_almirante tamandare sul",-28.13048939,-52.90747418,"county"
"ibge","brazil_NA_alpestre","brazil_rio grande sul_alpestre",-27.21622836,-53.0636224,"county"
"ibge","brazil_NA_alto feliz","brazil_rio grande sul_alto feliz",-29.36316145,-51.30519457,"county"
"ibge","brazil_NA_amaral ferrador","brazil_rio grande sul_amaral ferrador",-30.81053738,-52.31735789,"county"
"ibge","brazil_NA_ametista sul","brazil_rio grande sul_ametista sul",-27.36531297,-53.19240782,"county"
"ibge","brazil_NA_andre rocha","brazil_rio grande sul_andre rocha",-28.59490154,-51.50353483,"county"
"ibge","brazil_NA_anta gorda","brazil_rio grande sul_anta gorda",-28.9705684,-51.99490549,"county"
"ibge","brazil_NA_antonio prado","brazil_rio grande sul_antonio prado",-28.88284471,-51.31602089,"county"
"ibge","brazil_NA_arambare","brazil_rio grande sul_arambare",-30.91915911,-51.57855032,"county"
"ibge","brazil_NA_ararica","brazil_rio grande sul_ararica",-29.63491225,-50.93453994,"county"
"ibge","brazil_NA_aratiba","brazil_rio grande sul_aratiba",-27.3881502,-52.30253542,"county"
"ibge","brazil_NA_arroio meio","brazil_rio grande sul_arroio meio",-29.36254537,-51.96520106,"county"
"ibge","brazil_NA_arroio sal","brazil_rio grande sul_arroio sal",-29.52037471,-49.89393433,"county"
"ibge","brazil_NA_arroio padre","brazil_rio grande sul_arroio padre",-31.44074826,-52.3978442,"county"
"ibge","brazil_NA_arroio ratos","brazil_rio grande sul_arroio ratos",-30.19317283,-51.75173866,"county"
"ibge","brazil_NA_arroio tigre","brazil_rio grande sul_arroio tigre",-29.25935006,-53.05251347,"county"
"ibge","brazil_NA_arroio grande","brazil_rio grande sul_arroio grande",-32.18921167,-52.91978646,"county"
"ibge","brazil_NA_arvorezinha","brazil_rio grande sul_arvorezinha",-28.86408855,-52.18597435,"county"
"ibge","brazil_NA_augusto pestana","brazil_rio grande sul_augusto pestana",-28.53768834,-53.99489375,"county"
"ibge","brazil_NA_aurea","brazil_rio grande sul_aurea",-27.70873666,-52.07663484,"county"
"ibge","brazil_NA_bage","brazil_rio grande sul_bage",-31.35876473,-54.0500385,"county"
"ibge","brazil_NA_balneario pinhal","brazil_rio grande sul_balneario pinhal",-30.21272963,-50.29405344,"county"
"ibge","brazil_NA_barao","brazil_rio grande sul_barao",-29.38527451,-51.48898115,"county"
"ibge","brazil_NA_barao cotegipe","brazil_rio grande sul_barao cotegipe",-27.57479901,-52.41661856,"county"
"ibge","brazil_NA_barao triunfo","brazil_rio grande sul_barao triunfo",-30.41748282,-51.79830176,"county"
"ibge","brazil_NA_barra guarita","brazil_rio grande sul_barra guarita",-27.20638206,-53.76283693,"county"
"ibge","brazil_NA_barra quarai","brazil_rio grande sul_barra quarai",-30.14973875,-57.33038182,"county"
"ibge","brazil_NA_barra ribeiro","brazil_rio grande sul_barra ribeiro",-30.37380893,-51.35807324,"county"
"ibge","brazil_NA_barra rio azul","brazil_rio grande sul_barra rio azul",-27.40296703,-52.40684128,"county"
"ibge","brazil_NA_barra funda","brazil_rio grande sul_barra funda",-27.92166281,-53.01651175,"county"
"ibge","brazil_NA_barros cassal","brazil_rio grande sul_barros cassal",-29.11351276,-52.58861808,"county"
"ibge","brazil_NA_benjamin constant sul","brazil_rio grande sul_benjamin constant sul",-27.48471934,-52.64246325,"county"
"ibge","brazil_NA_bento goncalves","brazil_rio grande sul_bento goncalves",-29.11699234,-51.52738744,"county"
"ibge","brazil_NA_boa vista missoes","brazil_rio grande sul_boa vista missoes",-27.74392199,-53.34978064,"county"
"ibge","brazil_NA_boa vista burica","brazil_rio grande sul_boa vista burica",-27.67513314,-54.09959099,"county"
"ibge","brazil_NA_boa vista cadeado","brazil_rio grande sul_boa vista cadeado",-28.65647896,-53.83750247,"county"
"ibge","brazil_NA_boa vista incra","brazil_rio grande sul_boa vista incra",-28.86571524,-53.46151963,"county"
"ibge","brazil_NA_boa vista sul","brazil_rio grande sul_boa vista sul",-29.3516761,-51.67222782,"county"
"ibge","brazil_NA_bom principio","brazil_rio grande sul_bom principio",-29.47026926,-51.36359685,"county"
"ibge","brazil_NA_bom progresso","brazil_rio grande sul_bom progresso",-27.54540553,-53.84898972,"county"
"ibge","brazil_NA_bom retiro sul","brazil_rio grande sul_bom retiro sul",-29.63748227,-51.92229208,"county"
"ibge","brazil_NA_boqueirao leao","brazil_rio grande sul_boqueirao leao",-29.30559355,-52.41403689,"county"
"ibge","brazil_NA_bossoroca","brazil_rio grande sul_bossoroca",-28.66049053,-54.97337312,"county"
"ibge","brazil_NA_bozano","brazil_rio grande sul_bozano",-28.35491415,-53.75164186,"county"
"ibge","brazil_NA_braga","brazil_rio grande sul_braga",-27.57986994,-53.74252723,"county"
"ibge","brazil_NA_brochier","brazil_rio grande sul_brochier",-29.53595737,-51.6224687,"county"
"ibge","brazil_NA_butia","brazil_rio grande sul_butia",-30.20529,-52.00664,"county"
"ibge","brazil_NA_cacapava sul","brazil_rio grande sul_cacapava sul",-30.59346656,-53.47784897,"county"
"ibge","brazil_NA_cacequi","brazil_rio grande sul_cacequi",-29.92058088,-54.80198334,"county"
"ibge","brazil_NA_cachoeira sul","brazil_rio grande sul_cachoeira sul",-30.20624175,-52.98635962,"county"
"ibge","brazil_NA_cacique doble","brazil_rio grande sul_cacique doble",-27.81380533,-51.67682578,"county"
"ibge","brazil_NA_caibate","brazil_rio grande sul_caibate",-28.3071712,-54.65500139,"county"
"ibge","brazil_NA_camaqua","brazil_rio grande sul_camaqua",-30.9226423,-51.78864729,"county"
"ibge","brazil_NA_camargo","brazil_rio grande sul_camargo",-28.61646773,-52.22108279,"county"
"ibge","brazil_NA_cambara sul","brazil_rio grande sul_cambara sul",-29.06281031,-50.13569134,"county"
"ibge","brazil_NA_campestre serra","brazil_rio grande sul_campestre serra",-28.72635955,-51.09868858,"county"
"ibge","brazil_NA_campina missoes","brazil_rio grande sul_campina missoes",-27.96290304,-54.83412509,"county"
"ibge","brazil_NA_campinas sul","brazil_rio grande sul_campinas sul",-27.69572627,-52.64914217,"county"
"ibge","brazil_NA_campo bom","brazil_rio grande sul_campo bom",-29.67251582,-51.04852499,"county"
"ibge","brazil_NA_campo novo","brazil_rio grande sul_campo novo",-27.6682062,-53.82407032,"county"
"ibge","brazil_NA_campos borges","brazil_rio grande sul_campos borges",-28.90898348,-53.05800943,"county"
"ibge","brazil_NA_candelaria","brazil_rio grande sul_candelaria",-29.70054963,-52.81301036,"county"
"ibge","brazil_NA_candido godoi","brazil_rio grande sul_candido godoi",-27.93378025,-54.71986727,"county"
"ibge","brazil_NA_candiota","brazil_rio grande sul_candiota",-31.55455055,-53.74575775,"county"
"ibge","brazil_NA_canela","brazil_rio grande sul_canela",-29.35182119,-50.77534492,"county"
"ibge","brazil_NA_cangucu","brazil_rio grande sul_cangucu",-31.21745553,-52.66956787,"county"
"ibge","brazil_NA_canoas","brazil_rio grande sul_canoas",-29.91206115,-51.17934414,"county"
"ibge","brazil_NA_canudos vale","brazil_rio grande sul_canudos vale",-29.32710642,-52.23394483,"county"
"ibge","brazil_NA_capao bonito sul","brazil_rio grande sul_capao bonito sul",-28.15270278,-51.38906835,"county"
"ibge","brazil_NA_capao canoa","brazil_rio grande sul_capao canoa",-29.743728,-50.024611,"county"
"ibge","brazil_NA_capao cipo","brazil_rio grande sul_capao cipo",-28.922815,-54.557197,"county"
"ibge","brazil_NA_capao leao","brazil_rio grande sul_capao leao",-31.84344094,-52.55379404,"county"
"ibge","brazil_NA_capivari sul","brazil_rio grande sul_capivari sul",-30.13516302,-50.51186477,"county"
"ibge","brazil_NA_capela santana","brazil_rio grande sul_capela santana",-29.61091393,-49.95345296,"county"
"ibge","brazil_NA_capitao","brazil_rio grande sul_capitao",-31.77792617,-52.4520227,"county"
"ibge","brazil_NA_carazinho","brazil_rio grande sul_carazinho",-28.23621399,-52.87613275,"county"
"ibge","brazil_NA_caraa","brazil_rio grande sul_caraa",-29.77251585,-50.34183109,"county"
"ibge","brazil_NA_carlos barbosa","brazil_rio grande sul_carlos barbosa",-29.32165331,-51.50406469,"county"
"ibge","brazil_NA_carlos gomes","brazil_rio grande sul_carlos gomes",-27.70429186,-51.92990819,"county"
"ibge","brazil_NA_casca","brazil_rio grande sul_casca",-28.59425717,-51.96723219,"county"
"ibge","brazil_NA_caseiros","brazil_rio grande sul_caseiros",-28.24707287,-51.74233189,"county"
"ibge","brazil_NA_catuipe","brazil_rio grande sul_catuipe",-28.16866596,-54.03445818,"county"
"ibge","brazil_NA_caxias sul","brazil_rio grande sul_caxias sul",-29.10277556,-51.02498837,"county"
"ibge","brazil_NA_cerrito","brazil_rio grande sul_cerrito",-31.72990615,-52.79595157,"county"
"ibge","brazil_NA_cerro branco","brazil_rio grande sul_cerro branco",-29.62693208,-52.99383784,"county"
"ibge","brazil_NA_cerro grande","brazil_rio grande sul_cerro grande",-27.62829307,-53.16319692,"county"
"ibge","brazil_NA_cerro grande sul","brazil_rio grande sul_cerro grande sul",-30.58406818,-51.76017813,"county"
"ibge","brazil_NA_cerro largo","brazil_rio grande sul_cerro largo",-28.1314956,-54.73909901,"county"
"ibge","brazil_NA_chapada","brazil_rio grande sul_chapada",-28.09702815,-53.11485622,"county"
"ibge","brazil_NA_charqueadas","brazil_rio grande sul_charqueadas",-29.9907924,-51.55628109,"county"
"ibge","brazil_NA_charrua","brazil_rio grande sul_charrua",-27.94495576,-52.00005463,"county"
"ibge","brazil_NA_chiapetta","brazil_rio grande sul_chiapetta",-27.98698552,-53.90962006,"county"
"ibge","brazil_NA_chui","brazil_rio grande sul_chui",-33.65089762,-53.412127,"county"
"ibge","brazil_NA_chuvisca","brazil_rio grande sul_chuvisca",-30.78230576,-52.00419902,"county"
"ibge","brazil_NA_cidreira","brazil_rio grande sul_cidreira",-30.12050261,-50.27251538,"county"
"ibge","brazil_NA_ciriaco","brazil_rio grande sul_ciriaco",-28.34633794,-51.91743632,"county"
"ibge","brazil_NA_condor","brazil_rio grande sul_condor",-28.16568004,-53.49404529,"county"
"ibge","brazil_NA_constantina","brazil_rio grande sul_constantina",-27.70494025,-53.00958699,"county"
"ibge","brazil_NA_coqueiro baixo","brazil_rio grande sul_coqueiro baixo",-29.16832876,-52.12618627,"county"
"ibge","brazil_NA_coqueiros sul","brazil_rio grande sul_coqueiros sul",-28.13188725,-52.75825893,"county"
"ibge","brazil_NA_coronel barros","brazil_rio grande sul_coronel barros",-28.40467419,-54.05994547,"county"
"ibge","brazil_NA_coronel bicaco","brazil_rio grande sul_coronel bicaco",-27.79832205,-53.6455156,"county"
"ibge","brazil_NA_coronel pilar","brazil_rio grande sul_coronel pilar",-29.2627132,-51.72047602,"county"
"ibge","brazil_NA_cotipora","brazil_rio grande sul_cotipora",-28.99486217,-51.68959254,"county"
"ibge","brazil_NA_coxilha","brazil_rio grande sul_coxilha",-28.12230693,-52.33207071,"county"
"ibge","brazil_NA_crissiumal","brazil_rio grande sul_crissiumal",-27.48755122,-54.1362127,"county"
"ibge","brazil_NA_cristal","brazil_rio grande sul_cristal",-31.00889087,-52.0298929,"county"
"ibge","brazil_NA_cristal sul","brazil_rio grande sul_cristal sul",-27.43249404,-53.24868479,"county"
"ibge","brazil_NA_cruz alta","brazil_rio grande sul_cruz alta",-28.72144841,-53.61573168,"county"
"ibge","brazil_NA_cruzaltense","brazil_rio grande sul_cruzaltense",-27.62734015,-52.64401776,"county"
"ibge","brazil_NA_david canabarro","brazil_rio grande sul_david canabarro",-28.41655849,-51.8122619,"county"
"ibge","brazil_NA_derrubadas","brazil_rio grande sul_derrubadas",-27.24120328,-53.89214301,"county"
"ibge","brazil_NA_dezesseis novembro","brazil_rio grande sul_dezesseis novembro",-28.20500777,-55.07927754,"county"
"ibge","brazil_NA_dilermando aguiar","brazil_rio grande sul_dilermando aguiar",-29.81389138,-54.16241076,"county"
"ibge","brazil_NA_dois irmaos","brazil_rio grande sul_dois irmaos",-29.59905204,-51.09031427,"county"
"ibge","brazil_NA_dois irmaos missoes","brazil_rio grande sul_dois irmaos missoes",-27.67650258,-53.49549349,"county"
"ibge","brazil_NA_dois lajeados","brazil_rio grande sul_dois lajeados",-28.97673966,-51.84300129,"county"
"ibge","brazil_NA_dom feliciano","brazil_rio grande sul_dom feliciano",-30.60898616,-52.18743158,"county"
"ibge","brazil_NA_dom pedro alcantara","brazil_rio grande sul_dom pedro alcantara",-29.36739794,-49.85554051,"county"
"ibge","brazil_NA_dom pedrito","brazil_rio grande sul_dom pedrito",-31.05943873,-54.66637819,"county"
"ibge","brazil_NA_dona francisca","brazil_rio grande sul_dona francisca",-29.56054124,-53.34619613,"county"
"ibge","brazil_NA_doutor mauricio cardoso","brazil_rio grande sul_doutor mauricio cardoso",-27.48803827,-54.36578921,"county"
"ibge","brazil_NA_doutor ricardo","brazil_rio grande sul_doutor ricardo",-29.09246145,-51.97635746,"county"
"ibge","brazil_NA_eldorado sul","brazil_rio grande sul_eldorado sul",-30.07829373,-51.49843856,"county"
"ibge","brazil_NA_encantado","brazil_rio grande sul_encantado",-29.21344099,-51.92174937,"county"
"ibge","brazil_NA_encruzilhada sul","brazil_rio grande sul_encruzilhada sul",-30.62813964,-52.66449442,"county"
"ibge","brazil_NA_engenho velho","brazil_rio grande sul_engenho velho",-27.68450742,-52.90874148,"county"
"ibge","brazil_NA_entre ijuis","brazil_rio grande sul_entre ijuis",-28.46066,-54.30321,"county"
"ibge","brazil_NA_entre rios sul","brazil_rio grande sul_entre rios sul",-27.51942393,-52.72667741,"county"
"ibge","brazil_NA_erebango","brazil_rio grande sul_erebango",-27.8288156,-52.31766106,"county"
